id,salary
129296,24765.294036480438
129298,24781.132771848894
129299,23983.799398826526
129301,25133.152934799215
129305,26700.785918677542
129308,37429.03775804923
129317,18663.54892761794
129318,47146.174071185866
129319,24545.76281086578
129320,21252.810400808023
129322,23375.92307369309
129324,42454.6067550674
129329,30293.66353432489
129331,48137.30166345361
129332,36277.29881940268
129338,21305.770551349477
129339,77331.31739685734
129340,40839.420628631306
129346,26540.52980500473
129349,17947.227443407737
129355,46338.56413572489
129359,41696.18998285398
129365,24783.188323325554
129369,32532.022267493016
129375,17417.21313171962
129377,39526.67883895324
129379,23960.98835294065
129385,25165.513775929256
129395,18256.077080289844
129406,29397.55807938716
129409,71470.36736672204
129412,26111.69768461354
129413,40047.10128295763
129422,54706.97847241941
129424,22292.84915117192
129427,26840.117254229728
129433,40479.23094056907
129435,22767.895841608533
129439,29266.226829576408
129440,36723.134375919726
129442,52046.87147764585
129444,30361.134044724775
129446,30487.784855332644
129454,36815.24862796049
129455,47611.98395344542
129460,24427.67184523452
129469,20448.776511539454
129476,88460.62260129068
129480,37453.86671995573
129481,32849.22173262212
129483,32722.69978238853
129489,24513.642477207697
129492,22696.358518245146
129493,30309.51281488981
129496,24458.636904613737
129497,38983.161007567316
129500,29184.44545573587
129503,28758.53548509809
129506,27472.813418431888
129509,23518.008351345725
129511,58769.88563693659
129514,24161.535299810606
129521,24996.949116135274
129536,37894.136686753794
129540,38296.919201896766
129548,21067.077212108856
129551,25013.323911454616
129555,18389.016739412848
129557,34459.93486084199
129565,36635.71480675811
129570,37988.92759013301
129573,19148.70469692506
129575,10633.682146534622
129578,44877.800218102646
129582,27724.92675787814
129583,55472.91290701856
129584,28014.2428379099
129586,26516.210484974727
129588,26380.331584692893
129589,32072.78503891478
129592,26269.382733314775
129594,33248.43997432648
129595,49895.39556468055
129596,38419.07725338965
129598,25166.24662827357
129600,28228.503760991865
129601,91788.85832454827
129605,18821.89691506227
129608,23407.788916951384
129614,16629.833130463423
129616,49716.53642065757
129619,31465.151446950462
129621,33931.679125039846
129626,26346.039580292025
129629,31208.614796255162
129633,32093.48149646605
129638,24491.73258665496
129639,29304.938025256997
129641,29989.40172028478
129642,20376.118180104964
129643,28139.735016782364
129644,47301.85249180273
129646,42219.62384498801
129652,22120.93905714196
129655,46005.42702504162
129661,28960.549709658477
129666,56713.02212941052
129667,30351.808824880678
129669,18214.697644401644
129671,20650.064972325807
129673,23828.52251851353
129675,34847.82449423081
129678,42261.64644992686
129681,46704.19362633625
129684,18923.113905112594
129689,34995.22136478965
129693,20609.49001730615
129708,32873.810161608424
129709,47427.84651132943
129718,46249.68162878337
129720,22526.783440597606
129721,61879.5508927212
129722,44197.499908651014
129723,24999.191022943156
129724,52105.50370403097
129727,22423.947350525297
129733,21584.904511207533
129736,29449.96176181917
129738,22226.666541808827
129748,40460.3973820404
129750,21248.33362599058
129752,56727.13287738863
129754,97156.2478413366
129759,24246.23926007528
129761,37459.72288160955
129767,30952.33479012486
129771,37158.338200767554
129772,19647.393715101454
129775,17296.29828474544
129776,51347.88513023247
129777,69447.77110984112
129781,24555.87444268896
129783,20938.098072117395
129784,26354.725113126024
129790,27327.7681553513
129791,28270.536706055882
129796,29517.684623033507
129803,28738.746492109913
129809,25277.313142860967
129810,44684.38424332586
129820,80841.27053735043
129821,41992.7364602531
129825,21149.940199610683
129827,37942.44291014342
129830,26321.696247769854
129831,28543.770537346194
129838,26594.512200563462
129839,20579.026767482814
129844,34228.38443148645
129853,33336.92589575372
129854,21541.645108954992
129859,54133.84847139934
129860,28097.868062397276
129864,23617.99287934609
129868,18895.49067993912
129869,36007.43956726834
129873,21836.720456173458
129875,23465.44593918313
129876,17497.039762950502
129877,57078.559739275785
129878,38960.436674848424
129880,28740.18035984536
129882,33741.230253402166
129884,40664.770772430835
129886,39528.25996377503
129891,38554.62272922944
129893,26449.27579930784
129896,58231.040812955944
129900,33867.68850729072
129901,27496.356957079144
129902,19919.792858633362
129910,19923.658247916745
129924,24260.728331752773
129927,32914.0215965192
129933,16840.983746883074
129937,21942.66102996857
129938,47625.78018118561
129950,23156.66112638048
129952,41650.419903246024
129953,51326.0607493365
129954,17221.009456942964
129964,60723.50452554767
129971,38334.66234454644
129977,26728.50991984237
129978,17699.562560786126
129979,43447.98407643695
129982,23818.78446169085
129987,16832.215284717426
129988,56089.444644360345
129991,26891.39700816164
130001,49633.23639257259
130009,21483.928480710063
130018,112480.67858767179
130021,25820.387773584414
130026,32941.153106875456
130027,17004.385133013897
130033,40705.404993534816
130042,19618.13242474857
130050,34021.37109390775
130055,25191.745777682034
130059,41411.79204726776
130063,30968.15786625513
130073,23522.492138863377
130076,42763.98509276339
130079,32539.914302796544
130080,23998.3792050569
130082,24121.940257085327
130083,43077.55353722456
130084,21421.412460586736
130087,37003.43362336134
130095,33929.71983731284
130096,27062.175043997526
130100,50566.7835721488
130110,80872.24877913705
130111,35364.358101418984
130116,31527.04342073445
130118,64308.71147047973
130122,17497.94293745499
130127,38234.77914734419
130132,25769.042984983593
130133,59268.68503106269
130137,68339.874320183
130142,21386.921999376285
130147,46519.57017720535
130150,32724.805855988245
130151,31216.98345372698
130153,24097.401103869644
130155,25998.477934855895
130156,20130.463963393497
130157,25457.63801903899
130158,32210.741274944496
130162,20333.97824155833
130168,32844.50547621856
130175,29361.95261113399
130178,38865.14942059054
130185,43610.57952598821
130186,20959.146071867366
130190,55052.95561086136
130199,75435.32506055511
130200,39547.122503203944
130202,44854.23294455197
130206,58779.44375733004
130207,23279.75253799146
130214,38237.24073245635
130217,28476.96750057166
130227,21565.34690096311
130238,27934.06197018907
130240,41536.60166262101
130242,47614.32502930612
130252,47108.14743492345
130254,24365.34074425434
130256,30851.817395759437
130259,92142.22032465647
130261,41710.649432975864
130267,26639.1465292053
130269,27008.869108377516
130277,21039.289705572584
130279,16252.58328526328
130285,21221.120126724756
130286,16779.4230150658
130287,19408.66295216077
130296,20765.43790075493
130298,40745.22490017926
130300,60451.14382651361
130304,34486.06375753831
130307,23670.646323059762
130310,24469.82296876196
130313,30659.07248323287
130314,43703.40246471333
130315,40761.52781847813
130316,104593.10643698896
130318,26563.72953392289
130324,36833.57455715159
130326,36316.67118897626
130327,19938.621811359888
130332,53754.89235556809
130333,19700.773967805533
130336,20837.924925982654
130337,72141.84216742864
130338,57829.78356336605
130339,25316.698338156162
130344,46736.161785640325
130350,21468.366675058925
130354,32968.21968270437
130370,48146.651572147115
130375,19197.60609871501
130376,23562.905304244185
130379,54551.27722938068
130385,31665.75210400307
130391,19817.769849796063
130399,17001.681506151872
130402,25334.730441901007
130405,35739.40360129439
130408,18557.89856626056
130409,22004.896249438036
130410,25862.52735716964
130417,27536.03068801576
130419,21279.4606030776
130433,26916.303684864823
130438,40302.119266428504
130440,36078.68698180226
130442,22174.289861428482
130444,25310.069952160626
130449,21653.35819544073
130451,23586.393614474775
130453,16103.0235628711
130456,55059.012997690326
130458,28785.786777888625
130462,46105.894120485005
130465,36643.00775717889
130468,83724.65467744828
130469,38299.26239646736
130472,19920.37150499559
130475,29547.92944289034
130479,45462.05051886135
130482,38897.27773327187
130483,51999.515526813106
130485,22167.101418426882
130486,31841.41285401485
130488,29398.158536247665
130489,21813.228599308437
130495,22559.688977324968
130501,28751.45232113238
130505,22847.163489909897
130506,31809.717160059987
130507,21199.189638976008
130516,21475.227438736678
130517,54369.70024554419
130525,25052.61881566349
130529,27082.136062081216
130532,21890.546299568756
130533,21305.447525465384
130537,21873.630144642706
130540,35402.75832564459
130550,55717.21044355105
130552,26030.583825509646
130554,23442.679066379158
130561,34204.87880321173
130574,18923.77522497629
130578,29214.004075398214
130584,22624.454629513348
130586,69121.20475919354
130606,25418.424026914134
130608,23699.22162901983
130611,21880.883087469312
130618,24769.85553785969
130619,28062.108147014136
130624,40839.863755906474
130625,27636.165644729466
130627,23352.31964212265
130628,30590.615127948597
130630,28437.599612165985
130632,30415.07686730784
130634,49038.21923588204
130636,66902.61079711468
130642,47829.69399742262
130645,27029.169120930237
130649,36338.56158025018
130652,73109.8530395418
130653,31116.502607082297
130655,41188.31477462948
130669,81958.16809637983
130679,25474.096562542138
130680,31903.659481806262
130681,32284.97609319031
130683,27940.513745038043
130684,43053.943486638025
130687,26208.362788311304
130689,38952.21673949803
130690,45284.503573427464
130692,46499.13837028917
130693,19422.179399135537
130701,35453.38062341048
130711,22801.333658289077
130712,48820.00042175811
130716,29685.223348709125
130717,57409.41318769264
130720,36950.301406542414
130723,23278.940152191626
130730,37017.571682088856
130732,41726.48230784121
130734,20575.89309309173
130735,41657.947906928035
130740,24773.118087891704
130741,38447.244574594835
130746,37040.62368671754
130749,28028.778674556972
130759,41043.80526049124
130761,23162.82264136903
130770,29884.785378000422
130772,19111.467071471983
130777,30340.48474906622
130793,23590.94589846052
130795,25229.30050726319
130796,57406.872100693465
130803,24220.020320919575
130804,50783.73914915394
130806,36461.50059775948
130810,27142.12800205326
130811,36619.544146033586
130812,58644.0546360877
130815,49203.982291826156
130818,23427.752060469287
130819,39290.700109612786
130823,36623.96774478821
130824,62198.58366593249
130830,43388.95301032529
130831,20610.563609411318
130837,22331.650042938363
130840,25520.079862981656
130844,41707.084318976966
130846,23314.106991096105
130847,42380.5607344498
130848,30041.21983311272
130849,25465.69473894998
130851,26796.087564831712
130852,25039.162948244342
130853,53163.77907638005
130854,26815.585706827125
130855,21947.61344021995
130857,29154.02534187012
130858,27677.93092318352
130859,23021.788698319648
130871,20719.224830981188
130880,46261.616328459815
130883,30367.81842099888
130884,75321.05827648332
130891,25887.648600368284
130894,67023.41762176693
130897,58706.116406919406
130901,28573.253723556514
130907,41585.427220775884
130908,48287.30998243814
130910,15818.7269821722
130912,23609.948340862567
130915,21919.49700963827
130917,84643.15569340467
130918,25885.307737037645
130919,16529.163074003216
130926,25547.95898366558
130927,25961.036248810513
130929,31752.366442088332
130938,22862.838505545413
130941,40256.56134673816
130945,20855.117729227703
130946,63445.783782705235
130948,21707.290999031185
130950,32038.67537390978
130952,40331.81447097634
130953,47843.35074318994
130955,33172.371349410496
130957,21366.5338548703
130960,79976.52179442345
130965,43295.613626531966
130968,46283.09815188961
130975,37770.531903488016
130976,35277.11298116834
130977,18619.23740410915
130983,30839.869253952278
130987,21296.329496983355
130991,38441.454266164066
130993,24112.68885592233
130995,20488.84588229353
130997,21872.913599367224
130998,24224.37700167327
131005,25555.396153022582
131006,25396.599266595334
131009,45935.37776362262
131014,31515.218270719666
131018,84644.73386048264
131019,54391.76706803936
131030,26362.601720292452
131031,30673.969140275996
131033,67238.01842725562
131035,42245.84272225754
131042,35407.886647414336
131043,18855.93988046543
131044,18238.492761751073
131048,36915.224594626474
131052,37676.93119005567
131055,32050.6990580417
131056,21768.087742485357
131071,41250.00864437269
131072,48386.58573477617
131080,45817.078682514104
131084,27337.170020468944
131088,55215.54587441829
131090,20871.249413788217
131094,60008.20462391712
131095,24692.778335024104
131096,52627.32592951431
131099,22749.540407669207
131110,26051.960394589158
131116,35174.434360950145
131121,31647.023811718467
131122,44268.78556160838
131130,26919.45079668891
131133,32489.02237541502
131136,34959.589687907166
131143,34105.26168313289
131144,34505.92419436643
131145,27177.65066423113
131146,15834.103123499443
131147,23663.47571211419
131150,27482.48574290378
131153,44754.801408033854
131155,29987.10582114766
131159,25268.770775888133
131160,30838.460732961237
131161,18543.971422181738
131164,34966.73522354646
131169,17746.474512122353
131171,31508.63882024727
131173,33768.23424981543
131174,20442.070925569988
131178,29239.633668087128
131182,42494.013491949554
131189,44041.37111545034
131199,33897.1152942534
131200,35839.7651953074
131201,27453.50005846028
131204,28882.778646986237
131207,34446.03052041695
131214,28492.214570228785
131218,53261.577195392696
131223,17683.094944469947
131226,27469.882165013318
131230,32682.2665139422
131245,27946.435499907802
131247,30751.241725163036
131248,38440.29905393812
131251,54576.268801073194
131255,47702.718256372165
131259,24029.155392070912
131260,26938.577664859302
131262,38020.00589276212
131267,22121.756175801613
131281,29079.193152295265
131283,21801.868187380136
131297,23769.80677379761
131298,27420.043279964302
131312,35551.84175085508
131322,23202.355621561288
131323,26707.548468424764
131325,29276.199397756038
131328,35544.80577756246
131330,40665.829113361404
131331,20111.19075176324
131332,22496.34069594469
131334,27613.438419476584
131339,27701.290916523332
131340,26327.967536880275
131343,30832.764844518882
131344,26565.398134892355
131347,38872.65187006919
131348,32498.823369248872
131352,66686.85530049044
131358,26155.63031364042
131360,19763.620746351393
131362,49587.06612654511
131365,24666.006813679774
131367,96293.72679315561
131368,24319.358167262006
131369,35026.93196854636
131377,50742.534628293804
131386,25813.328599682816
131388,21717.70622419077
131390,17789.42705065871
131393,36094.71515222636
131397,36167.96457503296
131398,30414.919334480233
131399,47174.55547516056
131400,45275.493871337305
131408,18820.693251912537
131409,43281.49029199506
131422,20126.420078127678
131426,39907.97336991661
131427,34338.6229486975
131432,105042.05848348049
131442,17016.84630032935
131443,16627.37765469478
131446,57416.7402579352
131456,24947.148052703455
131463,26435.639281236363
131465,27905.544624694423
131466,29540.616954633766
131470,44783.19318773774
131472,25764.49488960647
131475,34185.96517278297
131476,17246.26888503668
131478,23684.046954960242
131482,20110.821141028206
131487,44107.116105385234
131491,32218.48884754041
131495,65960.07555719814
131496,22605.47347230009
131497,17056.033577310212
131499,29995.384208892112
131503,24377.487250223465
131507,50331.656102552624
131508,21685.163830319387
131514,47491.78755361078
131517,26887.461198336405
131518,25776.983919986407
131519,32520.898836892273
131523,17450.298840890722
131526,35221.90087669316
131528,36709.0298087254
131534,34481.284807127115
131538,37423.42031064061
131539,22505.270971349248
131541,17600.317782677423
131544,29640.65305801216
131553,18003.148785093534
131555,28764.64696420882
131558,47551.76041103
131561,35913.62924242028
131564,31283.36134688856
131571,28360.433654058335
131573,21977.260559346916
131574,35751.30133186307
131575,24038.152918576903
131577,23060.243759933917
131581,32781.786391601265
131582,38686.995630826576
131583,42323.20006269878
131589,17350.08847578159
131593,30686.304077281395
131598,28828.20296513508
131601,23873.507058736504
131604,23055.717391842674
131608,18104.440581641113
131609,76436.63997251859
131612,68904.51109285455
131617,40571.254642246386
131619,54012.12787186729
131621,16958.217314992304
131622,46732.47682224184
131623,19769.39513973198
131625,55532.171832799526
131631,17421.033957906693
131636,24426.45425427794
131637,19980.4721883301
131638,31670.61549686614
131639,19252.969768376894
131652,77566.35801261548
131653,22465.59967572005
131654,19791.00834362432
131656,74259.38590217302
131657,61008.47444407395
131658,55014.70238824582
131659,46740.23995745246
131660,18408.020075123994
131665,23746.6508911681
131667,31327.395329420982
131675,45015.91504487954
131676,34537.105928641045
131679,23616.990639563166
131684,28272.568393227277
131687,23402.097467355474
131689,23951.4676599222
131695,29868.401315068437
131698,45608.2461401523
131700,25912.432675630498
131704,27679.571111279132
131712,96944.98513754655
131716,21296.689593776246
131724,23029.475653381884
131730,42073.07614923081
131732,33332.73659631403
131734,30941.72668261858
131737,56405.58547056093
131738,36962.84526818559
131740,50000.60808646335
131749,22830.995260106294
131751,37570.61476545764
131752,47166.47279847004
131759,26623.2275925704
131760,37362.80446525754
131761,45082.497160808205
131762,21782.14573860029
131766,32400.44566189486
131772,34275.946602043194
131773,29434.91220896399
131779,37948.75230714461
131780,33477.00522693859
131783,30647.2249730708
131790,21431.605853829617
131791,34484.30753567848
131794,60657.05870097961
131802,34868.40739026322
131803,36078.379151555506
131809,38621.80192013576
131810,29930.04386738729
131811,43956.95748147264
131815,83625.32411882126
131819,23152.928094590625
131820,29725.346245377168
131822,32420.802509279452
131825,22258.494909267887
131826,19482.893257163258
131831,20944.499966835636
131834,21514.70408597043
131837,20702.584035860953
131839,31463.51134828686
131842,29992.520643465
131847,27970.119382876783
131851,26658.47404162171
131852,23305.16017574754
131853,67865.41371932841
131854,55924.07611538528
131858,29597.929519242607
131859,19184.077465660306
131860,49510.3029024353
131864,44128.44490139553
131867,37744.414379587426
131872,43694.07860715966
131874,18078.981640915856
131875,28614.751826193096
131879,15655.361498150145
131881,44714.322342079286
131890,22674.023923366058
131893,27355.752272175752
131898,49348.34857774939
131901,34303.149428888704
131902,25096.85442610964
131903,27922.645765395748
131905,28219.776786589213
131908,36143.25962444406
131910,28574.761870008642
131915,16241.089204541602
131917,24263.079302516726
131919,33929.555992352776
131920,34421.80648411771
131924,25566.567836373284
131927,39278.37460266318
131931,18859.57562232029
131933,28984.757510579555
131934,29043.445265268616
131938,26545.388703530858
131944,22439.01046738596
131945,26609.628807828576
131946,23145.00290928784
131947,23179.565334427636
131948,47541.362232005944
131949,22668.729124523696
131952,33056.19511862182
131955,26745.92049832385
131956,31577.394276753956
131957,24210.691549023162
131961,18687.495259680156
131962,22459.454832304258
131967,16211.305405467638
131970,33549.10922902635
131974,20718.534221140606
131978,27824.712696317776
131979,27693.755338557035
131987,26871.6826629456
131992,31646.772674125972
131993,54149.986649993014
131997,31090.189334117433
132000,49989.47037260015
132009,24455.165723075803
132011,21951.40523227154
132015,25061.38071337547
132016,31239.519585385726
132017,21154.210592911917
132021,28817.64184250147
132025,26677.922582658473
132032,56644.74808765039
132034,32064.173761265713
132036,28597.252279436463
132038,39214.20435946758
132043,23609.700713772978
132048,14384.7431827197
132050,26448.02524663598
132051,39401.01999439671
132058,26096.23743741152
132065,24071.094062247303
132071,26391.814689418
132073,19487.173706786532
132086,23363.501065986722
132087,20620.23058311874
132090,34587.53829092454
132092,28615.881065454083
132095,132382.25752542666
132099,21475.607634459997
132101,25715.375559131524
132103,28377.482762405358
132104,29084.817462912277
132108,19258.29410101241
132109,38652.47818663228
132110,15155.90046776707
132112,18562.723077394377
132114,21430.98855066207
132116,22561.6176007969
132117,32392.60026078128
132124,28600.78560028516
132125,24734.38561177976
132126,27594.542737555283
132130,24461.979620515514
132132,36537.232062260395
132134,38557.66683947555
132136,36558.795271664574
132142,30455.848897267544
132144,39811.85305246155
132149,46940.34634745755
132150,24797.71051745012
132153,38813.48526507524
132159,34106.250546282485
132160,18395.37192892974
132162,27861.681984722924
132163,52798.29815590064
132164,43119.44163332789
132168,51735.278289576316
132171,28738.424087242125
132173,33774.684126476444
132176,28414.419141458533
132177,89360.34679576704
132178,26993.370041425176
132179,33808.73393089353
132180,40257.892506230884
132194,35553.132675569905
132198,18564.50680335237
132200,26406.536494562362
132203,22472.424793559952
132204,21553.504904513087
132211,18940.51564780498
132220,36874.36290369675
132225,23193.71627056277
132234,35846.4684306829
132238,28155.662812416278
132252,60664.543313835464
132254,24001.033756563673
132255,23025.47582918071
132257,50584.376302357334
132261,23401.53005074179
132267,45940.711824631435
132268,28821.474371088465
132269,21938.680349748505
132270,26511.359749382555
132285,28668.007727714215
132286,22845.88375947376
132287,21180.62695977878
132289,31624.761532615434
132292,27379.87521850996
132296,27313.26251574785
132299,43391.57934853708
132303,23016.85045640368
132305,20263.478036369754
132310,25887.472554168384
132318,24042.234039278002
132325,36506.984012838984
132329,27258.71065378736
132331,29536.235711418165
132333,50219.610495637455
132336,77738.24280585391
132338,27141.658684080383
132340,34845.349369436364
132342,52760.783337499066
132343,24811.239854784963
132346,55332.01437874263
132349,50307.40883039109
132350,16942.933923063745
132356,38131.62674391758
132361,34413.70511793467
132366,46210.78310902533
132369,21200.610212218697
132372,43934.86086621557
132378,47840.71870644445
132384,24972.04726678009
132386,95076.51119788666
132388,32510.445361703543
132389,21720.70011983023
132390,15188.04185888533
132396,12198.827567132874
132402,22190.967000217584
132403,31164.27835875824
132404,30806.590793716634
132406,26532.136796203802
132408,61247.94257259057
132411,34310.86362926693
132415,44847.29541565897
132416,37480.94756978214
132421,58110.703635445825
132425,49997.129260417976
132428,20114.877563535876
132429,30850.405775143736
132433,51340.2743255406
132434,33146.08966821813
132436,27907.939316121334
132438,21063.96021222159
132440,36564.011316493146
132442,25451.091795348704
132449,42912.190607152224
132450,35574.84048228013
132452,22511.17492343829
132453,33856.58647407907
132465,17834.58617069614
132469,30430.175573147037
132481,41294.59457468747
132485,22131.869452909217
132486,42487.33879003762
132488,26952.202352203996
132489,25459.882807572936
132491,37067.58430216749
132492,32000.426859564224
132495,26369.03647927452
132496,37592.11390709569
132502,39781.31114108227
132505,17340.041787011894
132506,45711.946790327194
132512,23638.898872803886
132514,25295.970577476382
132515,41974.575686577526
132519,28421.23153984791
132521,25639.50142948765
132522,46961.54158172546
132523,24333.266537422896
132524,35643.016129002026
132526,44478.00508637924
132529,23127.42881727719
132535,26158.65068932618
132544,48118.75307365083
132545,18941.54765637446
132547,25515.852572779902
132549,81227.30281858672
132550,30730.355343371542
132552,24934.159773039166
132555,44044.10889446295
132557,23229.932098762616
132559,30013.78174394633
132562,29358.014830777174
132563,35736.46270370394
132566,40446.53996470116
132567,24063.911385693325
132568,19051.600298727
132569,16846.752408791643
132571,72610.75122728747
132576,16758.37645057982
132577,23391.559624910307
132578,40576.49113453887
132580,23518.456206314382
132582,20155.70689156849
132583,28625.288633405547
132587,27328.97342756811
132591,42688.251265405735
132594,20855.959401844724
132607,35199.07517890109
132613,22310.579248984723
132614,37931.706009978756
132618,23620.025871985064
132620,25130.008868407615
132623,27023.01180003241
132627,41620.08476091875
132628,31834.80712399074
132630,22869.262029388763
132631,39212.624946792326
132640,24451.3633718858
132655,42181.536855335486
132660,37836.27655004186
132661,27561.843156306262
132673,39793.73798233888
132674,48196.37434796492
132676,28483.813312357728
132679,27268.304975745505
132680,22500.208076245497
132681,58591.321136955965
132682,26195.442126862283
132683,40991.9006052151
132692,44893.3314783109
132694,21507.345218917562
132696,73260.3933290406
132697,27571.47925635584
132708,50244.595898652886
132716,24050.702438384233
132719,45576.104527042735
132728,31866.064042232192
132729,85372.43059084727
132731,57073.54350224219
132733,26434.96411073905
132736,24606.57831522543
132756,47268.1943633226
132760,21180.246559834257
132761,36524.91085164254
132764,50983.07404929655
132767,42316.52302508767
132768,29399.653115414734
132770,42791.664796624864
132771,37975.76148906932
132772,40101.75256357781
132780,24892.161280625613
132786,25649.39301652015
132800,35102.87078041431
132801,35999.14205820053
132803,18195.767528571243
132809,45744.23235058185
132811,75689.54697292436
132812,19418.96079089976
132814,19289.638583980293
132825,19276.316247422918
132833,17767.074611306136
132835,29665.949683661678
132836,63887.70182068079
132837,24142.361933262942
132840,29681.237076744063
132842,36115.782332218
132845,38980.751274260954
132857,22180.624751834006
132860,33726.6046519655
132863,40643.218325468624
132868,26897.362117322413
132870,46132.43272665696
132873,23543.28630792871
132875,24316.724499696622
132878,32561.808323132293
132880,29393.69394181499
132896,22627.53026993321
132899,28880.30516773342
132904,30460.173032654915
132907,23814.66214393805
132908,17897.140341876762
132912,25281.339447249145
132919,23830.117712687836
132923,24618.698057004814
132927,20596.97104438804
132928,33162.240979189235
132931,40827.973711862396
132938,42619.909154775596
132939,21149.939266573623
132942,55460.724548145394
132946,36199.27832321432
132953,35820.66793709653
132961,50183.045870701455
132966,30000.094324598267
132968,24738.43235890091
132975,25484.414387318375
132978,42844.03032453276
132981,18896.662382019767
132987,30252.476761301932
132989,20853.17062501766
132991,50216.89586324794
132995,47352.45932317351
133002,51121.120053488376
133006,25886.3950678781
133008,20380.908109891643
133013,24696.00800314305
133022,25357.554267842508
133026,24607.030514234797
133028,58294.51183680218
133029,62590.454002756705
133032,21290.67243711723
133036,20378.908541026827
133037,32592.485447606392
133041,48623.64515177489
133042,68334.5920329477
133044,36354.919276929395
133046,41446.299000002684
133050,24822.263281682855
133062,33678.6978400724
133063,18721.295672160777
133064,35467.18862466319
133066,44059.0478507925
133067,49981.255094808985
133071,21970.052955584648
133072,31479.481910986065
133073,25042.886558314465
133079,24528.43739576076
133080,32502.317238468848
133082,10454.636021694656
133083,23051.214892516455
133097,20057.02003936464
133100,47939.78034645973
133103,38267.19361043662
133111,31670.10378211479
133112,30761.94557887346
133113,26503.72844165863
133119,22518.270077894045
133124,24086.174139564435
133129,49542.013420848736
133139,21215.18791227488
133143,26184.44302232584
133146,23261.347911575318
133147,31577.294963405253
133150,36060.870307131314
133151,39156.648534317006
133156,55331.697171222855
133158,24657.892503619263
133160,20381.645993502676
133163,45043.3298637823
133166,25529.422788253694
133169,34476.30953527032
133170,13926.714404835182
133173,34968.97649017477
133175,29324.197633179556
133176,29595.87560782306
133180,21952.44319496224
133185,23205.47211568551
133187,32868.67087907481
133190,43396.118275558634
133193,29406.4092475978
133194,19391.800165497163
133199,24658.636491540015
133200,24534.463562394027
133201,34813.54293745687
133202,27460.703242042084
133213,43429.316815878476
133214,35971.79384778567
133218,26653.31083529982
133221,43521.30994795085
133224,31249.303116281622
133227,18306.062814943987
133231,18011.22706017736
133233,35741.47162702187
133235,17186.546042100785
133238,31083.891923630774
133249,48698.69118495499
133254,30498.70965731771
133256,20729.185359810148
133257,43211.87508371007
133261,27882.964563453934
133266,28081.882456556366
133269,40007.79111685461
133270,28875.725615635907
133275,31089.720872387144
133277,25352.850003489453
133279,24948.243376704428
133280,10880.51186783302
133285,43120.85358424839
133287,23119.10905647074
133289,29262.641354572857
133290,24273.553926796114
133291,28295.951491969176
133293,20912.296829380564
133298,41634.22382243415
133303,23918.265861998178
133307,21173.32224862991
133309,28409.146442518355
133310,30497.367972578195
133316,40600.812233316545
133317,38619.948714198166
133318,23638.665212635173
133323,22872.871705475616
133324,57625.427969639415
133331,27981.053789912763
133334,23210.17299409251
133335,34204.500679564655
133340,29227.27882634418
133341,55791.83345253751
133343,30074.07131039879
133349,22162.75244473889
133351,34137.39182483471
133354,22336.661361080838
133357,26337.678043066768
133364,43451.253086804616
133369,41972.02158342634
133372,15407.326842501134
133377,45585.317944897564
133381,81861.40195903204
133384,25524.083406003305
133388,70297.39677526832
133389,43778.73296887143
133390,29747.02335056552
133391,29627.4772751683
133393,57896.90408206696
133396,76620.37796249514
133397,22639.990936306018
133408,29886.308740092136
133415,38195.78631345301
133419,30087.492068197153
133422,29584.62428348178
133428,21402.38270492319
133429,16341.654581777499
133430,22778.947202124316
133439,87941.09615068803
133440,29555.778828905637
133442,20803.845957396832
133444,32078.37791235074
133445,36718.94077451768
133448,62927.84131790074
133454,33785.03593636079
133456,17219.818224476596
133458,19105.988818803966
133463,18360.625396918145
133464,25198.92425195036
133469,25249.644327424012
133471,41144.875225209915
133474,26127.540593459664
133482,49014.001968805154
133483,18221.654395833422
133492,40152.06861934774
133512,23039.46427179438
133514,22031.82005093618
133517,33337.69099383026
133520,12095.139549265412
133521,22057.92376266477
133529,36595.34251764876
133534,33945.747785044136
133535,27022.629170277087
133540,31429.590993028705
133543,33846.58435920946
133545,18881.749272961253
133548,72176.03254400099
133551,36612.48685402894
133555,22100.10154821053
133557,25676.083557747315
133559,21784.80096053557
133561,25458.94726739639
133562,27734.425380104043
133564,63262.77049925776
133566,49715.72035755996
133573,31075.594311724577
133574,69148.78388038564
133576,10104.639395121174
133577,24408.595357610964
133579,43801.687162599475
133590,32357.380006711985
133593,30952.072695529616
133596,52693.81824011074
133597,54632.37366750958
133600,25924.748319794006
133602,74789.59726025623
133604,46546.605046180084
133606,23218.47376527077
133612,24901.18822882365
133613,31735.93359431869
133616,45418.346290594935
133618,42623.68302712757
133619,31747.71095061005
133620,34779.191134349516
133621,27137.229330446247
133622,34545.943956225274
133625,27559.302663644154
133627,46318.277991165734
133635,33099.33056944196
133641,16158.50652618827
133645,45239.89448977616
133647,32646.741094418103
133650,26202.73775624215
133664,26870.428807922162
133667,32097.24638111892
133679,31895.754048630228
133683,43813.262525175254
133686,34246.83243908364
133688,60939.091033165554
133690,20158.295580131566
133695,36473.87248186537
133696,70248.97186640334
133705,44818.8914070798
133707,29402.4220079088
133709,42023.59300788524
133710,29741.093220749313
133711,56746.55628066644
133712,25847.167409628863
133713,29937.966443044887
133718,40523.69906851565
133721,53805.06122818204
133728,25106.360260956757
133732,25047.751440557255
133744,18062.627912434426
133751,20264.046801241584
133753,23330.798165914846
